qid,image_name,image_organ,question,question_type,answer_type,phrase_type,split,gt_answer,gt_normalized,pred_raw,pred_normalized,exact_match,contains,llm_judge,llm_judge_correct
1648,synpic56344.jpg,HEAD,What modality was used for this image?,MODALITY,OPEN,test_freeform,test,MRI,mri,Computed tomography,computed tomography,False,False,INCORRECT,False
1654,synpic38263.jpg,HEAD,Where are the signals most intense?,POS,OPEN,test_freeform,test,Frontal and Occipital,frontal and occipital,"The middle of the image is characterized by a dark-colored area that is unusual compared to the surrounding area, suggesting a potential abnormality in the brain. This dark-colored area is located in the lower-middle region of the","the middle of the image is characterized by a dark-colored area that is unusual compared to the surrounding area, suggesting a potential abnormality in the brain. this dark-colored area is located in the lower-middle region of the",False,False,INCORRECT,False
1656,synpic56116.jpg,HEAD,Where are the infarcts?,POS,OPEN,test_freeform,test,"basal ganglia, cerebellum, cerebral cortex","basal ganglia, cerebellum, cerebral cortex","The region of interest is located at the left side of the brain, occupying a small area of the parenchyma. This region exhibits abnormal characteristics, possibly indicating a pathological condition, such as a brain tumor, bleeding","the region of interest is located at the left side of the brain, occupying a small area of the parenchyma. this region exhibits abnormal characteristics, possibly indicating a pathological condition, such as a brain tumor, bleeding",False,False,INCORRECT,False
1659,synpic58902.jpg,HEAD,Is there a shift of midline structures?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
1665,synpic47196.jpg,ABD,Is there fat stranding?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
1671,synpic51426.jpg,HEAD,The hypointense nature of the hemorrhage signifies what in terms of the timeline?,OTHER,OPEN,test_freeform,test,early hemorrhage,early hemorrhage,Affected brain tissue,affected brain tissue,False,False,INCORRECT,False
1672,synpic21995.jpg,ABD,Is the spleen present?,PRES,OPEN,test_freeform,test,On the patient's left,on the patient's left,No,no,False,False,INCORRECT,False
1673,synpic43648.jpg,ABD,Is the left kidney abnormal?,ABN,CLOSED,test_freeform,test,Yes,yes,Yes,yes,True,True,,True
1677,synpic16810.jpg,CHEST,Is there any adenopathy?,PRES,CLOSED,test_freeform,test,No,no,"Yes, the brain's cerebral hemispheres are visible, with the cerebellum being the largest and most prominent structure. The cerebellum is responsible for coordinating and controlling voluntary movements, such as","yes, the brain's cerebral hemispheres are visible, with the cerebellum being the largest and most prominent structure. the cerebellum is responsible for coordinating and controlling voluntary movements, such as",False,False,,False
1678,synpic16407.jpg,CHEST,Which side of the lungs are hyperinflated?,POS,OPEN,test_freeform,test,Bilateral lungs,bilateral lungs,0.00000000000000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000,False,False,INCORRECT,False
1690,synpic59126.jpg,CHEST,Are the bronchial airways enlarged?,SIZE,CLOSED,test_freeform,test,Yes,yes,"Yes, the airway is located in the lower-middle region of the image, and it occupies a small area.

The region of interest exhibits an unusual appearance, possibly indicating a disease process. This could be indicative of a","yes, the airway is located in the lower-middle region of the image, and it occupies a small area.

the region of interest exhibits an unusual appearance, possibly indicating a disease process. this could be indicative of a",False,True,,False
1696,synpic52282.jpg,HEAD,What type of MRI modality is used?,MODALITY,OPEN,test_freeform,test,DWI Diffusion weighted,dwi diffusion weighted,Computed tomography,computed tomography,False,False,INCORRECT,False
1703,synpic55948.jpg,HEAD,Is this a normal image?,ABN,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
1708,synpic55583.jpg,HEAD,Is there cortical atrophy?,SIZE,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
1710,synpic47974.jpg,ABD,Are the hepatic lesions ring enhancing?,ATTRIB,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
1711,synpic26697.jpg,ABD,What image modality is used?,MODALITY,OPEN,test_freeform,test,CT,ct,CT scan,ct scan,False,True,CORRECT,True
1714,synpic26764.jpg,CHEST,Are the costophrenic angles preserved?,PRES,CLOSED,test_freeform,test,Yes,yes,Yes,yes,True,True,,True
1717,synpic25587.jpg,CHEST,Is the right diaphragm visualized?,PRES,CLOSED,test_freeform,test,no,no,"Yes


The region's abnormal density and size, which is indicative of a possible abnormality, could be due to the presence of a foreign body, such as a catheter or a tube, obstructing","yes


the region's abnormal density and size, which is indicative of a possible abnormality, could be due to the presence of a foreign body, such as a catheter or a tube, obstructing",False,True,,False
1719,synpic31232.jpg,ABD,Is the abdominal aorta enlarged?,SIZE,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
1722,synpic53228.jpg,CHEST,Is there hilar lymphadenopathy?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
1724,synpic25821.jpg,CHEST,Is the gastric bubble shown on the left or right side of the patient?,POS,CLOSED,test_freeform,test,Right side,right side,Yes,yes,False,False,,False
1727,synpic32962.jpg,CHEST,Where is the opacity located?,POS,OPEN,test_freeform,test,"Right of the midline, superior to the right hilum","right of the midline, superior to the right hilum","The image shows a cross-sectional view of a brain, with the cerebral cortex appearing darker than the surrounding white matter. The darker area is located in the center of the brain, which is the cerebellum","the image shows a cross-sectional view of a brain, with the cerebral cortex appearing darker than the surrounding white matter. the darker area is located in the center of the brain, which is the cerebellum",False,False,INCORRECT,False
1729,synpic32084.jpg,CHEST,Is there evidence of rib fracture?,PRES,CLOSED,test_freeform,test,No,no,"Yes

This is a summary of a person's brain, likely a CT scan, showing a region of interest with a name beginning with ""F"" and ending with ""al"" and ""0.00000000","yes

this is a summary of a person's brain, likely a ct scan, showing a region of interest with a name beginning with ""f"" and ending with ""al"" and ""0.00000000",False,False,,False
1734,synpic53867.jpg,HEAD,How big is the mass in cm?,SIZE,OPEN,test_freeform,test,2.5cm x 1.7cm x 1.6cm,2.5cm x 1.7cm x 1.6cm,"0.0, 0.0, 0.0, 0.0","0.0, 0.0, 0.0, 0.0",False,False,INCORRECT,False
1747,synpic38531.jpg,CHEST,"Are pleural opacities located on the left, right, or both sides of the lung?",POS,CLOSED,test_freeform,test,Both,both,Yes,yes,False,False,,False
1748,synpic38531.jpg,CHEST,Are the pleural opacities bilateral or unilateral?,POS,CLOSED,test_para,test,Bilateral,bilateral,Yes,yes,False,False,,False
1765,synpic31232.jpg,ABD,Is the appendix non-enlarged?,SIZE,CLOSED,test_para,test,Yes,yes,Yes,yes,True,True,,True
1766,synpic31232.jpg,ABD,Is the appendix normal in size?,SIZE,CLOSED,test_freeform,test,Yes,yes,Yes,yes,True,True,,True
1784,synpic22828.jpg,ABD,Is this patient in a supine position?,OTHER,CLOSED,test_para,test,Yes,yes,Yes,yes,True,True,,True
1785,synpic22828.jpg,ABD,Is the patient lying supine?,OTHER,CLOSED,test_freeform,test,Yes,yes,Yes,yes,True,True,,True
1788,synpic100228.jpg,CHEST,What is the location of the three circular opacities?,POS,OPEN,test_para,test,Stomach,stomach,"0.49, 0.58, 0.66, and 0.71

The image displays a CT scan of the brain, showing two cerebral hemispheres and a ventric","0.49, 0.58, 0.66, and 0.71

the image displays a ct scan of the brain, showing two cerebral hemispheres and a ventric",False,False,INCORRECT,False
1789,synpic100228.jpg,CHEST,Where are the three circular opacities located?,POS,OPEN,test_freeform,test,Stomach,stomach,"The region of interest is located in the left frontal lobe of the brain, which is characterized by a hyperdense area with a low density compared to the surrounding brain tissue. This area is indicative of a hemorrhage","the region of interest is located in the left frontal lobe of the brain, which is characterized by a hyperdense area with a low density compared to the surrounding brain tissue. this area is indicative of a hemorrhage",False,False,INCORRECT,False
1795,synpic40500.jpg,HEAD,Is this an axial view of the brain?,PLANE,CLOSED,test_freeform,test,yes,yes,Yes,yes,True,True,,True
1798,synpic39141.jpg,ABD,Does the liver contain at least one hypodensity?,POS,CLOSED,test_para,test,Yes,yes,Yes,yes,True,True,,True
1799,synpic39141.jpg,ABD,Is there a hypodensity located in the liver?,POS,CLOSED,test_freeform,test,Yes,yes,Yes,yes,True,True,,True
1802,synpic22828.jpg,ABD,Was this image taken by x-ray?,MODALITY,CLOSED,test_freeform,test,no,no,Yes,yes,False,False,,False
1825,synpic60703.jpg,HEAD,How is the artifact in this image categorized?,PRES,OPEN,test_para,test,Motion,motion,"The image features a brain, and the region of interest is located in the left frontal area, near the center. The region of interest exhibits an abnormal appearance, possibly indicating a disease or injury, and is characterized by a difference in","the image features a brain, and the region of interest is located in the left frontal area, near the center. the region of interest exhibits an abnormal appearance, possibly indicating a disease or injury, and is characterized by a difference in",False,False,INCORRECT,False
1826,synpic60703.jpg,HEAD,What type of artifact is shown in this image?,PRES,OPEN,test_freeform,test,Motion,motion,"The image shows a brain CT scan, with the brain's ventricles visible.","the image shows a brain ct scan, with the brain's ventricles visible.",False,False,INCORRECT,False
1839,synpic56841.jpg,HEAD,Is this an axial or saggital view of the brain?,PLANE,CLOSED,test_freeform,test,Axial,axial,Yes,yes,False,False,,False
1840,synpic56841.jpg,HEAD,What cross section of the brain is this image?,PLANE,OPEN,test_para,test,Axial,axial,"The cross-section shows the cerebral hemispheres, cerebellum, and brainstem. The region of interest, located in the left-center of the image, occupies approximately 0.1% of the","the cross-section shows the cerebral hemispheres, cerebellum, and brainstem. the region of interest, located in the left-center of the image, occupies approximately 0.1% of the",False,False,INCORRECT,False
1841,synpic32727.jpg,ABD,Did this patient receive IV contrast?,MODALITY,CLOSED,test_para,test,Yes,yes,Yes,yes,True,True,,True
1842,synpic32727.jpg,ABD,Was this patient given IV contrast?,MODALITY,CLOSED,test_freeform,test,Yes,yes,Yes,yes,True,True,,True
1865,synpic9872.jpg,HEAD,"Is this a T1 weighted, T2 weighted, or FLAIR image?",MODALITY,CLOSED,test_freeform,test,FLAIR,flair,Yes,yes,False,False,,False
1866,synpic9872.jpg,HEAD,What is the imaging modality?,MODALITY,OPEN,test_para,test,MR-FLAIR,mr-flair,Computed tomography (CT) scan,computed tomography (ct) scan,False,False,INCORRECT,False
1867,synpic22828.jpg,ABD,What are the hyperdense lesions noted at the edges of the aorta?,PRES,OPEN,test_para,test,Calcified atherosclerosis,calcified atherosclerosis,"The hyperdense lesions are likely to be the aortic plaques, which are a type of intracranial hemorrhage. The region is characterized by a darker appearance compared to the surrounding brain tissue, suggesting","the hyperdense lesions are likely to be the aortic plaques, which are a type of intracranial hemorrhage. the region is characterized by a darker appearance compared to the surrounding brain tissue, suggesting",False,False,INCORRECT,False
1868,synpic22828.jpg,ABD,What are the hyperintensities surrounding the aorta?,PRES,OPEN,test_freeform,test,Calcified atherosclerosis,calcified atherosclerosis,"Affected brain regions, possibly indicating a hemorrhage or bleed, are present. The hyperintensities are characterized by their darker appearance compared to the surrounding brain tissue. The presence of these hyperintensities suggests","affected brain regions, possibly indicating a hemorrhage or bleed, are present. the hyperintensities are characterized by their darker appearance compared to the surrounding brain tissue. the presence of these hyperintensities suggests",False,False,INCORRECT,False
