qid,image_name,image_organ,question,question_type,answer_type,phrase_type,split,gt_answer,gt_normalized,pred_raw,pred_normalized,exact_match,contains,llm_judge,llm_judge_correct
2179,synpic27277.jpg,CHEST,What position is the patient in for this image?,OTHER,OPEN,para,train,Semi-upright position,semi-upright position,Laying down (not specified) with a slight tilt to the right (not specified) and upward (not specified) in relation to the horizontal plane.,laying down (not specified) with a slight tilt to the right (not specified) and upward (not specified) in relation to the horizontal plane.,False,False,INCORRECT,False
2180,synpic20375.jpg,HEAD,Can gray-white differentiation be well assessed with this image?,OTHER,CLOSED,freeform,train,No,no,No,no,True,True,,True
2181,synpic20375.jpg,HEAD,Is there significant difference between gray and white matter here?,OTHER,CLOSED,freeform,train,Yes,yes,No,no,False,False,,False
2182,synpic17675.jpg,CHEST,What indicates there is no pleural effusion present?,PRES,OPEN,freeform,train,Sharp costophrenic angles,sharp costophrenic angles,"No visible fluid accumulation in the image caption. However, it is important to note that the presence of a pleural effusion may not be directly visible in the image. It could be a secondary effect of the underlying condition.","no visible fluid accumulation in the image caption. however, it is important to note that the presence of a pleural effusion may not be directly visible in the image. it could be a secondary effect of the underlying condition.",False,False,CORRECT,True
2183,synpic17675.jpg,CHEST,What sign determines the absence of a pleural effusion?,PRES,OPEN,para,train,Sharp costophrenic angles,sharp costophrenic angles,Absence of a fluid collection within the pleural space (right-center) and the presence of a normal lung parenchyma (left-center) and airspace (left-center) suggest that the patient does not have a pleural,absence of a fluid collection within the pleural space (right-center) and the presence of a normal lung parenchyma (left-center) and airspace (left-center) suggest that the patient does not have a pleural,False,False,INCORRECT,False
2184,synpic56116.jpg,HEAD,Is the occipital lobe visible in this image?,PRES,CLOSED,freeform,train,No,no,No,no,True,True,,True
2185,synpic56116.jpg,HEAD,Is the occipital lobe present?,PRES,CLOSED,para,train,No,no,Yes,yes,False,False,,False
2186,synpic57237.jpg,HEAD,Is there infiltrate in the sinuses?,PRES,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
2187,synpic57237.jpg,HEAD,Are the sinuses abnormal?,ABN,CLOSED,para,train,No,no,Yes,yes,False,False,,False
2188,synpic45544.jpg,HEAD,What lobe is the infarct in?,POS,OPEN,freeform,train,Right parietal,right parietal,"Frontal lobe, temporal lobe, parietal lobe, occipital lobe (not visible in the image) and cerebellum (not visible in the image) are all affected by the hemorrhage.","frontal lobe, temporal lobe, parietal lobe, occipital lobe (not visible in the image) and cerebellum (not visible in the image) are all affected by the hemorrhage.",False,False,INCORRECT,False
2189,synpic45544.jpg,HEAD,Which lobe is infarcted,POS,OPEN,para,train,Right parietal,right parietal,"Left cerebral hemisphere, middle cerebral artery territory, basal ganglia, thalamus, cerebral cortex, white matter, gray matter, cerebellum, brainstem,","left cerebral hemisphere, middle cerebral artery territory, basal ganglia, thalamus, cerebral cortex, white matter, gray matter, cerebellum, brainstem,",False,False,INCORRECT,False
2190,synpic28277.jpg,ABD,What is the organ pictured superior to the aorta?,PRES,OPEN,freeform,train,horsehoe kidney,horsehoe kidney,Cerebrum and cerebellum (brain) and cerebral hemispheres (brain) and cerebral ventricles (brain) and cerebral white matter (brain) and,cerebrum and cerebellum (brain) and cerebral hemispheres (brain) and cerebral ventricles (brain) and cerebral white matter (brain) and,False,False,INCORRECT,False
2191,synpic28277.jpg,ABD,What is above the aorta in this image?,PRES,OPEN,para,train,horsehoe kidney,horsehoe kidney,Brain structures and pathways (white matter) and blood vessels (arteries) are present above the aorta.,brain structures and pathways (white matter) and blood vessels (arteries) are present above the aorta.,False,False,INCORRECT,False
2192,synpic56116.jpg,HEAD,Where in the cortex are the lesions present?,POS,OPEN,freeform,train,Diffuse,diffuse,"Left-center, middle, right-center, right-lower-middle, lower-middle, lower-right-middle, lower-right-center, lower-right-middle, lower-middle-center, middle-right, middle-","left-center, middle, right-center, right-lower-middle, lower-middle, lower-right-middle, lower-right-center, lower-right-middle, lower-middle-center, middle-right, middle-",False,False,INCORRECT,False
2193,synpic56116.jpg,HEAD,Which cerebral cortex contains the lesion?,POS,OPEN,para,train,Diffuse,diffuse,"Frontal and parietal lobes, cerebellum, brainstem, and cerebral cortexes adjacent to the lesion area (white matter) are affected by the pathological process. The exact area cannot be determined","frontal and parietal lobes, cerebellum, brainstem, and cerebral cortexes adjacent to the lesion area (white matter) are affected by the pathological process. the exact area cannot be determined",False,False,INCORRECT,False
2194,synpic47974.jpg,ABD,Why is there air seen in the bottom of the image?,OTHER,OPEN,freeform,train,Posterior lung seen in the image section,posterior lung seen in the image section,"Different density compared to surrounding tissue, causing it to be visible in the image.","different density compared to surrounding tissue, causing it to be visible in the image.",False,False,INCORRECT,False
2195,synpic47974.jpg,ABD,Why is free air present in the image?,OTHER,OPEN,freeform,train,Pneumothorax,pneumothorax,Indicative of a hemorrhage or subdural hematoma formation within the brain tissue or adjacent structures.,indicative of a hemorrhage or subdural hematoma formation within the brain tissue or adjacent structures.,False,False,INCORRECT,False
2196,synpic57237.jpg,HEAD,Is cerebral cortex present in this image?,PRES,CLOSED,freeform,train,No,no,No (not shown in the image),no (not shown in the image),False,True,,False
2197,synpic57237.jpg,HEAD,Can the cerebral cortex be visualized at this level?,PRES,CLOSED,para,train,No,no,No,no,True,True,,True
2198,synpic33331.jpg,CHEST,Is the hyperinflation unilateral or bilateral?,POS,CLOSED,freeform,train,bilateral,bilateral,Yes,yes,False,False,,False
2199,synpic33331.jpg,CHEST,Is the lung hyperinflated on one or both sides?,POS,CLOSED,para,train,both sides,both sides,No,no,False,False,,False
2200,synpic26413.jpg,CHEST,Are the lines seen on the exterior or interior of the patient?,POS,CLOSED,freeform,train,Exterior,exterior,Yes,yes,False,False,,False
2201,synpic26413.jpg,CHEST,Are the lines in the image inside or outside of the patient?,POS,CLOSED,para,train,Outside,outside,Inside (brain) and outside (skull),inside (brain) and outside (skull),False,True,,False
2202,synpic26413.jpg,CHEST,What indicates there is a consolidation in the right lung?,OTHER,OPEN,freeform,train,"blunting of the costophrenic angle, loss of the right hemidiaphragm and right heart border","blunting of the costophrenic angle, loss of the right hemidiaphragm and right heart border","Difference in density and texture compared to surrounding tissue (normal lung parenchyma) and adjacent structures (pleura, chest wall) and possibly size and shape (indicating a localized process) (not shown in the image","difference in density and texture compared to surrounding tissue (normal lung parenchyma) and adjacent structures (pleura, chest wall) and possibly size and shape (indicating a localized process) (not shown in the image",False,False,INCORRECT,False
2203,synpic26413.jpg,CHEST,What is the observed sign of pulmonary consolidation on the right side?,OTHER,OPEN,para,train,"blunting of the costophrenic angle, loss of the right hemidiaphragm and right heart border","blunting of the costophrenic angle, loss of the right hemidiaphragm and right heart border","Different density compared to surrounding tissue, possibly due to inflammation or infection.","different density compared to surrounding tissue, possibly due to inflammation or infection.",False,False,INCORRECT,False
2204,synpic18250.jpg,CHEST,Name one abnormality in the radiograph.,ABN,OPEN,freeform,train,Increased opacity in the left retrocardiac region,increased opacity in the left retrocardiac region,Abnormal density or texture change in the area of interest (possibly a mass or a region of consolidation) compared to surrounding tissue. Possible indication of a disease process or a localized condition.,abnormal density or texture change in the area of interest (possibly a mass or a region of consolidation) compared to surrounding tissue. possible indication of a disease process or a localized condition.,False,False,CORRECT,True
2205,synpic18250.jpg,CHEST,What is one abnormality that can be seen in the image?,ABN,OPEN,para,train,Increased opacity in the left retrocardiac region,increased opacity in the left retrocardiac region,Hemorrhage or mass effect from a nearby pathology (not shown in the image) could be a cause of the abnormality.,hemorrhage or mass effect from a nearby pathology (not shown in the image) could be a cause of the abnormality.,False,False,INCORRECT,False
2206,synpic32081.jpg,CHEST,What is the abnormality?,ABN,OPEN,freeform,train,Right paratracheal mass lesion,right paratracheal mass lesion,Disease process (pathological condition) within the lung tissue or adjacent structures.,disease process (pathological condition) within the lung tissue or adjacent structures.,False,False,INCORRECT,False
2207,synpic32081.jpg,CHEST,What is wrong in this image?,ABN,OPEN,para,train,Right paratracheal mass lesion,right paratracheal mass lesion,"Normal lung tissue density is different from the area of interest, which suggests a pathological condition.","normal lung tissue density is different from the area of interest, which suggests a pathological condition.",False,False,INCORRECT,False
2208,synpic51212.jpg,HEAD,What abnormal findings are present in this image?,ABN,OPEN,freeform,train,ring-enhancing lesion,ring-enhancing lesion,"Differences in density and texture, possibly size and shape of brain structures, and potential pathological changes within the brain tissue.","differences in density and texture, possibly size and shape of brain structures, and potential pathological changes within the brain tissue.",False,False,INCORRECT,False
2209,synpic51212.jpg,HEAD,What is the lesion in this image?,PRES,OPEN,para,train,ring-enhancing lesion,ring-enhancing lesion,"Brain hemorrhage or mass effect from a nearby pathology, possibly a subdural hematoma or a space-occupying lesion (e.g., a tumor) causing a shift in brain tissue.","brain hemorrhage or mass effect from a nearby pathology, possibly a subdural hematoma or a space-occupying lesion (e.g., a tumor) causing a shift in brain tissue.",False,False,INCORRECT,False
2210,synpic19232.jpg,CHEST,Are the lungs clear?,PRES,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
2211,synpic19232.jpg,CHEST,Are there lungs free of consolidation?,PRES,CLOSED,para,train,Yes,yes,Yes,yes,True,True,,True
